timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1568012392906,Sun Sep 08 23:59:52 PDT 2019,294,430,48,0,1,We need more trees on hillsides and coastlines to avoid erosion.
1567993556855,Sun Sep 08 18:45:56 PDT 2019,293,423,1,0,-1,"Predators could be managed by the public at lower cost to DOC with a bounty incentive, resulting in more people outdoors for a good cause"
1567993418493,Sun Sep 08 18:43:38 PDT 2019,292,423,25,8,1,"Hunters spend more time in around indigenous and non-indigenous species than many other people, their advice should be sought and valued."
1567988122172,Sun Sep 08 17:15:22 PDT 2019,291,0,64,4,1,"Our buildings should support biodiversity more e.g. more green walls and roofs, reuse of grey water, etc"
1567988081323,Sun Sep 08 17:14:41 PDT 2019,290,0,73,0,1,"We need to care for the foundations of the natural world (e.g. microbes, worms, beetles) and the insects, algae, lichens and other life at the bottom of the food chain, in addition to the big animals."
1567988056593,Sun Sep 08 17:14:16 PDT 2019,289,0,56,4,1,Alternatives to mowed lawns need to be more acceptable. Let a bit more wilderness into gardens
1567824620011,Fri Sep 06 19:50:20 PDT 2019,260,409,25,15,1,Economics and business aren't the problems. Selfishness is.
1567824494292,Fri Sep 06 19:48:14 PDT 2019,258,409,1,0,-1,"The Royal Society needs to exercise a primary authority here, not the government. The government are not experts."
1567826163368,Fri Sep 06 20:16:03 PDT 2019,275,409,1,0,-1,"Science and matauranga Māori are both important, but we need more than just those two kinds of knowledge."
1567984666506,Sun Sep 08 16:17:46 PDT 2019,288,419,1,0,-1,Clear and concise
1567982210472,Sun Sep 08 15:36:50 PDT 2019,287,416,1,0,-1,A key part of the solution is changing the way most New Zealanders think.
1567982171704,Sun Sep 08 15:36:11 PDT 2019,286,416,1,0,-1,Most New Zealanders currently believe pest and biodiversity management are somebody elses problem.
1567982094241,Sun Sep 08 15:34:54 PDT 2019,285,416,1,0,-1,The solutions to our biodiversity and pest control problems already exist - we just need to be willing to pay what it really costs.
1567981326285,Sun Sep 08 15:22:06 PDT 2019,284,414,1,0,-1,"Responsible hunting of introduced species should be encouraged, & the right of a  responsible hunting community to do so should be protected"
1567980794643,Sun Sep 08 15:13:14 PDT 2019,283,414,1,0,-1,Eradicating predators would be more acheivable if less was spent on poison (1080) and public participation encouraged with a bounty system.
1567979936430,Sun Sep 08 14:58:56 PDT 2019,282,414,15,12,1,"Game animals (deer, tahr, chamois, trout etc) must be recognised as a renewable source of conservation revenue, to be carefully managed."
1567978870579,Sun Sep 08 14:41:10 PDT 2019,281,414,30,5,1,"Conservation minded hunters are valuable in their contribution to management of introduced species, and their efforts should encouraged more"
1567978652870,Sun Sep 08 14:37:32 PDT 2019,280,414,19,11,1,"Introduced species game animals (deer, tahr, chamois, etc) must be managed in partnership and consultation with the hunting community."
1567929808593,Sun Sep 08 01:03:28 PDT 2019,279,413,1,0,-1,"Democracy is great for engagement but expertise is important, too."
1567929695275,Sun Sep 08 01:01:35 PDT 2019,278,413,51,6,1,Biodiversity is too important for politicians to decide about. They need to enact what experts advise regardless of political desire.
1567922110416,Sat Sep 07 22:55:10 PDT 2019,277,412,1,0,-1,People need to open-minded educate themselves on 1080 - I was unsure but after extensive research I see how absolutely necessary it is
1567826248382,Fri Sep 06 20:17:28 PDT 2019,276,409,33,8,1,Zoos should play a stronger role in educating us about biodiversity.
1567825946399,Fri Sep 06 20:12:26 PDT 2019,274,409,27,14,1,"Voting in Hivemind is interesting and engaging, but it takes experts to figure out what really matters."
1567825898724,Fri Sep 06 20:11:38 PDT 2019,273,409,65,4,1,Tourism must be managed to protect biodiversity.
