n-votes,n-comments,n-visitors,n-voters,n-commenters
119,28,54,119,28
120,28,54,120,28
121,28,54,121,28
122,28,54,122,28
123,28,54,123,28
124,28,54,124,28
125,28,54,125,28
126,28,54,126,28
127,28,54,127,28
128,28,54,128,28
129,28,54,129,28
130,28,54,130,28
131,28,54,131,28
132,28,54,132,28
133,28,54,133,28
133,28,55,133,28
133,28,56,133,28
133,28,57,133,28
134,28,57,134,28
134,28,58,134,28
134,28,59,134,28
135,28,59,135,28
136,28,59,136,28
137,28,59,137,28
138,28,59,138,28
139,28,59,139,28
140,28,59,140,28
141,28,59,141,28
142,28,59,142,28
143,28,59,143,28
143,29,59,143,29
144,29,59,144,29
144,30,59,144,30
145,30,59,145,30
146,30,59,146,30
147,30,59,147,30
148,30,59,148,30
149,30,59,149,30
150,30,59,150,30
151,30,59,151,30
152,30,59,152,30
153,30,59,153,30
154,30,59,154,30
155,30,59,155,30
156,30,59,156,30
157,30,59,157,30
158,30,59,158,30
159,30,59,159,30
160,30,59,160,30
161,30,59,161,30
162,30,59,162,30
163,30,59,163,30
164,30,59,164,30
165,30,59,165,30
166,30,59,166,30
167,30,59,167,30
168,30,59,168,30
169,30,59,169,30
170,30,59,170,30
171,30,59,171,30
172,30,59,172,30
173,30,59,173,30
174,30,59,174,30
174,30,60,174,30
174,30,61,174,30
175,30,61,175,30
176,30,61,176,30
177,30,61,177,30
178,30,61,178,30
179,30,61,179,30
180,30,61,180,30
181,30,61,181,30
182,30,61,182,30
183,30,61,183,30
184,30,61,184,30
185,30,61,185,30
186,30,61,186,30
187,30,61,187,30
188,30,61,188,30
189,30,61,189,30
190,30,61,190,30
191,30,61,191,30
192,30,61,192,30
193,30,61,193,30
194,30,61,194,30
195,30,61,195,30
196,30,61,196,30
197,30,61,197,30
198,30,61,198,30
199,30,61,199,30
200,30,61,200,30
201,30,61,201,30
202,30,61,202,30
203,30,61,203,30
204,30,61,204,30
205,30,61,205,30
206,30,61,206,30
207,30,61,207,30
208,30,61,208,30
209,30,61,209,30
210,30,61,210,30
211,30,61,211,30
212,30,61,212,30
213,30,61,213,30
214,30,61,214,30
215,30,61,215,30
216,30,61,216,30
217,30,61,217,30
218,30,61,218,30
219,30,61,219,30
220,30,61,220,30
221,30,61,221,30
222,30,61,222,30
222,30,62,222,30
222,30,63,222,30
222,30,64,222,30
223,30,64,223,30
224,30,64,224,30
225,30,64,225,30
226,30,64,226,30
227,30,64,227,30
228,30,64,228,30
229,30,64,229,30
230,30,64,230,30
231,30,64,231,30
232,30,64,232,30
233,30,64,233,30
234,30,64,234,30
235,30,64,235,30
235,30,65,235,30
235,30,66,235,30
235,30,67,235,30
235,30,68,235,30
236,30,68,236,30
237,30,68,237,30
237,31,68,237,31
238,31,68,238,31
238,31,69,238,31
239,31,69,239,31
240,31,69,240,31
241,31,69,241,31
241,31,70,241,31
242,31,70,242,31
243,31,70,243,31
244,31,70,244,31
245,31,70,245,31
245,31,71,245,31
245,32,71,245,32
246,32,71,246,32
247,32,71,247,32
248,32,71,248,32
249,32,71,249,32
249,32,72,249,32
250,32,72,250,32
251,32,72,251,32
252,32,72,252,32
252,32,73,252,32
253,32,73,253,32
254,32,73,254,32
255,32,73,255,32
256,32,73,256,32
257,32,73,257,32
258,32,73,258,32
259,32,73,259,32
260,32,73,260,32
261,32,73,261,32
261,33,73,261,33
262,33,73,262,33
262,34,73,262,34
263,34,73,263,34
263,35,73,263,35
263,36,73,263,36
264,36,73,264,36
264,36,74,264,36
265,36,74,265,36
266,36,74,266,36
267,36,74,267,36
268,36,74,268,36
269,36,74,269,36
270,36,74,270,36
271,36,74,271,36
272,36,74,272,36
273,36,74,273,36
274,36,74,274,36
275,36,74,275,36
276,36,74,276,36
277,36,74,277,36
278,36,74,278,36
