n-votes,n-comments,n-visitors,n-voters,n-commenters
313,20,92,313,20
313,21,92,313,21
314,21,92,314,21
315,21,92,315,21
315,21,93,315,21
316,21,93,316,21
317,21,93,317,21
318,21,93,318,21
319,21,93,319,21
320,21,93,320,21
321,21,93,321,21
321,22,93,321,22
322,22,93,322,22
323,22,93,323,22
324,22,93,324,22
325,22,93,325,22
325,22,94,325,22
326,22,94,326,22
327,22,94,327,22
327,23,94,327,23
328,23,94,328,23
329,23,94,329,23
330,23,94,330,23
331,23,94,331,23
332,23,94,332,23
333,23,94,333,23
333,24,94,333,24
334,24,94,334,24
335,24,94,335,24
336,24,94,336,24
337,24,94,337,24
338,24,94,338,24
339,24,94,339,24
340,24,94,340,24
341,24,94,341,24
342,24,94,342,24
343,24,94,343,24
343,24,95,343,24
344,24,95,344,24
345,24,95,345,24
346,24,95,346,24
346,24,96,346,24
346,24,97,346,24
347,24,97,347,24
347,24,98,347,24
348,24,98,348,24
349,24,98,349,24
350,24,98,350,24
351,24,98,351,24
352,24,98,352,24
353,24,98,353,24
354,24,98,354,24
355,24,98,355,24
356,24,98,356,24
357,24,98,357,24
357,24,99,357,24
358,24,99,358,24
359,24,99,359,24
360,24,99,360,24
361,24,99,361,24
362,24,99,362,24
363,24,99,363,24
364,24,99,364,24
365,24,99,365,24
366,24,99,366,24
367,24,99,367,24
368,24,99,368,24
369,24,99,369,24
370,24,99,370,24
371,24,99,371,24
372,24,99,372,24
372,24,100,372,24
373,24,100,373,24
374,24,100,374,24
374,24,101,374,24
375,24,101,375,24
376,24,101,376,24
377,24,101,377,24
377,25,101,377,25
378,25,101,378,25
378,26,101,378,26
379,26,101,379,26
380,26,101,380,26
380,26,102,380,26
380,26,103,380,26
381,26,103,381,26
382,26,103,382,26
383,26,103,383,26
384,26,103,384,26
385,26,103,385,26
386,26,103,386,26
387,26,103,387,26
388,26,103,388,26
389,26,103,389,26
390,26,103,390,26
391,26,103,391,26
391,26,104,391,26
392,26,104,392,26
393,26,104,393,26
394,26,104,394,26
395,26,104,395,26
396,26,104,396,26
397,26,104,397,26
398,26,104,398,26
399,26,104,399,26
400,26,104,400,26
401,26,104,401,26
402,26,104,402,26
403,26,104,403,26
404,26,104,404,26
405,26,104,405,26
406,26,104,406,26
407,26,104,407,26
408,26,104,408,26
408,26,105,408,26
408,26,106,408,26
409,26,106,409,26
410,26,106,410,26
411,26,106,411,26
412,26,106,412,26
412,26,107,412,26
413,26,107,413,26
414,26,107,414,26
415,26,107,415,26
416,26,107,416,26
417,26,107,417,26
418,26,107,418,26
418,26,108,418,26
419,26,108,419,26
420,26,108,420,26
421,26,108,421,26
422,26,108,422,26
422,27,108,422,27
423,27,108,423,27
424,27,108,424,27
425,27,108,425,27
426,27,108,426,27
427,27,108,427,27
428,27,108,428,27
429,27,108,429,27
429,28,108,429,28
430,28,108,430,28
